dt,CLICKS,ORIGIN_IP,DEST_IP,Fraud
12/16/2022,1066,2,1285,0
12/15/2022,471,1,1284,0
12/15/2022,2696,2,1285,0
12/14/2022,2962,1,1284,0
12/14/2022,1431,2,1285,0
12/13/2022,2341,1,1284,0
12/13/2022,2650,2,1285,0
12/12/2022,1051,1,1284,0
12/12/2022,947,2,1285,0
12/11/2022,1098,1,1284,0
12/11/2022,1046,2,1285,0
12/10/2022,502,1,1284,0
12/10/2022,1092,2,1285,0
12/09/2022,3395,1,1284,0
12/09/2022,1777,2,1285,0
12/08/2022,2676,1,1284,0
12/08/2022,838,2,1285,0
12/07/2022,4488,1,1284,0
12/07/2022,2812,2,1285,0
12/06/2022,3628,1,1284,0
12/06/2022,3201,2,1285,0
12/05/2022,854,1,1284,0
12/05/2022,1146,2,1285,0
12/04/2022,1456,1,1284,0
12/04/2022,1441,2,1285,0
12/03/2022,1072,1,1284,0
12/03/2022,1626,2,1285,0
12/02/2022,1258,1,1284,0
12/02/2022,1333,2,1285,0
12/01/2022,2032,1,1284,0
12/01/2022,1887,2,1285,0
11/29/2022,1103,1,1284,0
11/29/2022,4466,2,1285,0
11/28/2022,1189,1,1284,0
11/28/2022,580,2,1285,0
11/27/2022,2088,1,1284,0
11/27/2022,1336,2,1285,0
11/26/2022,2736,1,1284,0
11/26/2022,687,2,1285,0
11/25/2022,2501,1,1284,0
11/25/2022,953,2,1285,0
11/24/2022,3835,1,1284,0
11/24/2022,2382,2,1285,0
11/23/2022,1546,1,1284,0
11/23/2022,443,2,1285,0
11/22/2022,1185,1,1284,0
11/22/2022,2283,2,1285,0
11/21/2022,57,1,1284,0
11/21/2022,1238,2,1285,0
11/20/2022,2189,1,1284,0
11/20/2022,3338,2,1285,0
11/19/2022,899,1,1284,0
11/19/2022,186,2,1285,0
11/18/2022,287,1,1284,0
11/18/2022,965,2,1285,0
11/17/2022,35,1,1284,0
11/17/2022,3652,2,1285,0
11/16/2022,520,1,1284,0
11/16/2022,1186,2,1285,0
11/15/2022,65,1,1284,0
11/15/2022,418,2,1285,0
11/14/2022,1187,1,1284,0
11/14/2022,1064,2,1285,0
11/13/2022,482,1,1284,0
11/13/2022,294,2,1285,0
11/12/2022,1730,1,1284,0
11/12/2022,5,2,1285,0
11/11/2022,1534,1,1284,0
11/11/2022,173,2,1285,0
11/10/2022,1290,1,1284,0
11/10/2022,2877,2,1285,0
11/09/2022,2918,1,1284,0
11/09/2022,2331,2,1285,0
11/08/2022,3206,1,1284,0
11/08/2022,1478,2,1285,0
11/07/2022,1330,1,1284,0
11/07/2022,405,2,1285,0
11/06/2022,539,1,1284,0
11/06/2022,2676,2,1285,0
11/05/2022,282,1,1284,0
11/05/2022,610,2,1285,0
11/04/2022,1882,1,1284,0
11/04/2022,3969,2,1285,0
11/03/2022,1414,1,1284,0
11/03/2022,3252,2,1285,0
11/02/2022,504,1,1284,0
11/02/2022,702,2,1285,0
11/01/2022,1258,1,1284,0
11/01/2022,1221,2,1285,0
10/30/2022,2573,1,1284,0
10/30/2022,933,2,1285,0
10/29/2022,2311,1,1284,0
10/29/2022,863,2,1285,0
10/28/2022,2607,1,1284,0
10/28/2022,2677,2,1285,0
10/27/2022,1306,1,1284,0
10/27/2022,4495,2,1285,0
10/26/2022,41,1,1284,0
10/26/2022,447,2,1285,0
10/25/2022,1195,1,1284,0
10/25/2022,771,2,1285,0
10/24/2022,2000,1,1284,0
10/24/2022,1581,2,1285,0
10/23/2022,2834,1,1284,0
10/23/2022,582,2,1285,0
10/22/2022,1046,1,1284,0
10/22/2022,90,2,1285,0
10/21/2022,423,1,1284,0
10/21/2022,2028,2,1285,0
10/20/2022,89,1,1284,0
10/20/2022,488,2,1285,0
10/19/2022,1344,1,1284,0
10/19/2022,496,2,1285,0
10/18/2022,1539,1,1284,0
10/18/2022,718,2,1285,0
10/17/2022,340,1,1284,0
10/17/2022,62,2,1285,0
10/16/2022,2977,1,1284,0
10/16/2022,884,2,1285,0
10/15/2022,1872,1,1284,0
10/15/2022,2792,2,1285,0
10/14/2022,1869,1,1284,0
10/14/2022,382,2,1285,0
10/13/2022,1520,1,1284,0
10/13/2022,3625,2,1285,0
10/12/2022,995,1,1284,0
10/12/2022,1944,2,1285,0
10/11/2022,666,1,1284,0
10/11/2022,1829,2,1285,0
10/10/2022,325,1,1284,0
10/10/2022,2138,2,1285,0
10/09/2022,1491,1,1284,0
10/09/2022,4757,2,1285,0
10/08/2022,1038,1,1284,0
10/08/2022,1750,2,1285,0
10/07/2022,3331,1,1284,0
10/07/2022,2633,2,1285,0
10/06/2022,3949,1,1284,0
10/06/2022,1908,2,1285,0
10/05/2022,574,1,1284,0
10/05/2022,1299,2,1285,0
10/04/2022,328,1,1284,0
10/04/2022,890,2,1285,0
10/03/2022,850,1,1284,0
10/03/2022,715,2,1285,0
10/02/2022,2471,1,1284,0
10/02/2022,3398,2,1285,0
10/01/2022,1244,1,1284,0
10/01/2022,1463,2,1285,0
09/29/2022,878,1,1284,0
09/29/2022,168,2,1285,0
09/28/2022,34,1,1284,0
09/28/2022,564,2,1285,0
09/27/2022,223,1,1284,0
09/27/2022,915,2,1285,0
09/26/2022,536,1,1284,0
09/26/2022,753,2,1285,0
09/25/2022,588,1,1284,0
09/25/2022,1954,2,1285,0
09/24/2022,903,1,1284,0
09/24/2022,1164,2,1285,0
09/23/2022,3423,1,1284,0
09/23/2022,3480,2,1285,0
09/22/2022,482,1,1284,0
09/22/2022,2457,2,1285,0
09/21/2022,745,1,1284,0
09/21/2022,1081,2,1285,0
09/20/2022,2727,1,1284,0
09/20/2022,3071,2,1285,0
09/19/2022,2787,1,1284,0
09/19/2022,4076,2,1285,0
09/18/2022,514,1,1284,0
09/18/2022,1484,2,1285,0
09/17/2022,2924,1,1284,0
09/17/2022,845,2,1285,0
09/16/2022,2339,1,1284,0
09/16/2022,784,2,1285,0
09/15/2022,3209,1,1284,0
09/15/2022,3169,2,1285,0
09/14/2022,527,1,1284,0
09/14/2022,1056,2,1285,0
09/13/2022,3972,1,1284,0
09/13/2022,2349,2,1285,0
09/12/2022,442,1,1284,0
09/12/2022,1643,2,1285,0
09/11/2022,351,1,1284,0
09/11/2022,1684,2,1285,0
09/10/2022,3621,1,1284,0
09/10/2022,1851,2,1285,0
09/09/2022,2652,1,1284,0
09/09/2022,1604,2,1285,0
09/08/2022,633,1,1284,0
09/08/2022,3019,2,1285,0
09/07/2022,766,1,1284,0
09/07/2022,1342,2,1285,0
09/06/2022,194,1,1284,0
09/06/2022,1703,2,1285,0
09/05/2022,2071,1,1284,0
09/05/2022,2370,2,1285,0
09/04/2022,871,1,1284,0
09/04/2022,1247,2,1285,0
09/03/2022,641,1,1284,0
09/03/2022,1055,2,1285,0
09/02/2022,1432,1,1284,0
09/02/2022,3197,2,1285,0
09/01/2022,1396,1,1284,0
09/01/2022,1188,2,1285,0
08/30/2022,47,1,1284,0
08/30/2022,289,2,1285,0
08/29/2022,2955,1,1284,0
08/29/2022,2831,2,1285,0
08/28/2022,549,1,1284,0
08/28/2022,1055,2,1285,0
08/27/2022,1212,1,1284,0
08/27/2022,2076,2,1285,0
08/26/2022,2470,1,1284,0
08/26/2022,1553,2,1285,0
08/25/2022,2959,1,1284,0
08/25/2022,405,2,1285,0
08/24/2022,2229,1,1284,0
08/24/2022,2690,2,1285,0
08/23/2022,1967,1,1284,0
08/23/2022,2339,2,1285,0
08/22/2022,2375,1,1284,0
08/22/2022,2283,2,1285,0
08/21/2022,1426,1,1284,0
08/21/2022,1694,2,1285,0
08/20/2022,167,1,1284,0
08/20/2022,1013,2,1285,0
08/19/2022,989,1,1284,0
08/19/2022,194,2,1285,0
08/18/2022,1500,1,1284,0
08/18/2022,700,2,1285,0
08/17/2022,3496,1,1284,0
08/17/2022,3365,2,1285,0
08/16/2022,3236,1,1284,0
08/16/2022,338,2,1285,0
08/15/2022,1725,1,1284,0
08/15/2022,1003,2,1285,0
08/14/2022,107,1,1284,0
08/14/2022,831,2,1285,0
08/13/2022,2701,1,1284,0
08/13/2022,3577,2,1285,0
08/12/2022,1548,1,1284,0
08/12/2022,732,2,1285,0
08/11/2022,928,1,1284,0
08/11/2022,1066,2,1285,0
08/10/2022,169,1,1284,0
08/10/2022,210,2,1285,0
08/09/2022,1032,1,1284,0
08/09/2022,353,2,1285,0
08/08/2022,1042,1,1284,0
08/08/2022,300,2,1285,0
08/07/2022,1789,1,1284,0
08/07/2022,308,2,1285,0
08/06/2022,378,1,1284,0
08/06/2022,88,2,1285,0
08/05/2022,897,1,1284,0
08/05/2022,819,2,1285,0
08/04/2022,254000,1,1284,1
08/04/2022,2177,2,1285,0
08/03/2022,2339,1,1284,0
08/03/2022,1165,2,1285,0
08/02/2022,1547,1,1284,0
08/02/2022,1432,2,1285,0
08/01/2022,242,1,1284,0
08/01/2022,548,2,1285,0
07/30/2022,72,1,1284,0
07/30/2022,1181,2,1285,0
07/29/2022,895,1,1284,0
07/29/2022,233,2,1285,0
07/28/2022,455,1,1284,0
07/28/2022,592,2,1285,0
01/27/2023,3729,1,2569,0
01/27/2023,150,2,2570,0
01/26/2023,1226,1,2569,0
01/26/2023,861,2,2570,0
01/25/2023,1579,1,2569,0
01/25/2023,1195,2,2570,0
01/24/2023,382,1,2569,0
01/24/2023,110,2,2570,0
01/23/2023,1167,1,2569,0
01/23/2023,1889,2,2570,0
01/22/2023,1253,1,2569,0
01/22/2023,14,2,2570,0
01/21/2023,1744,1,2569,0
01/21/2023,334,2,2570,0
01/20/2023,435,1,2569,0
01/20/2023,208,2,2570,0
01/19/2023,305,1,2569,0
01/19/2023,150,2,2570,0
01/18/2023,3531,1,2569,0
01/18/2023,3402,2,2570,0
01/17/2023,1186,1,2569,0
01/17/2023,59,2,2570,0
01/16/2023,3171,1,2569,0
01/16/2023,2439,2,2570,0
01/15/2023,3166,1,2569,0
01/15/2023,1109,2,2570,0
01/14/2023,4262,1,2569,0
01/14/2023,1063,2,2570,0
01/13/2023,709,1,2569,0
01/13/2023,1874,2,2570,0
01/12/2023,4175,1,2569,0
01/12/2023,7,2,2570,0
01/11/2023,1944,1,2569,0
01/11/2023,325,2,2570,0
01/10/2023,630,1,2569,0
01/10/2023,106,2,2570,0
01/09/2023,414,1,2569,0
01/09/2023,574,2,2570,0
01/08/2023,809,1,2569,0
01/08/2023,895,2,2570,0
01/07/2023,1098,1,2569,0
01/07/2023,1161,2,2570,0
01/06/2023,1141,1,2569,0
01/06/2023,231,2,2570,0
01/05/2023,3480,1,2569,0
01/05/2023,2405,2,2570,0
01/04/2023,92900,1,2569,1
01/04/2023,870,2,2570,0
01/03/2023,1501,1,2569,0
01/03/2023,1734,2,2570,0
01/02/2023,623,1,2569,0
01/02/2023,169,2,2570,0
01/01/2023,1014,1,2569,0
01/01/2023,593,2,2570,0
12/31/2022,561,1,2569,0
12/31/2022,1516,2,2570,0
12/30/2022,130,1,2569,0
12/30/2022,348,2,2570,0
12/29/2022,382,1,2569,0
12/29/2022,581,2,2570,0
12/28/2022,3097,1,2569,0
12/28/2022,2823,2,2570,0
12/27/2022,368,1,2569,0
12/27/2022,899,2,2570,0
12/26/2022,263,1,2569,0
12/26/2022,1372,2,2570,0
12/25/2022,2268,1,2569,0
12/25/2022,1283,2,2570,0
12/24/2022,4288,1,2569,0
12/24/2022,81,2,2570,0
12/23/2022,214,1,2569,0
12/23/2022,3003,2,2570,0
12/22/2022,2750,1,2569,0
12/22/2022,3257,2,2570,0
12/21/2022,2106,1,2569,0
12/21/2022,2612,2,2570,0
12/20/2022,590,1,2569,0
12/20/2022,1661,2,2570,0
12/19/2022,846,1,2569,0
12/19/2022,2505,2,2570,0
12/18/2022,1180,1,2569,0
12/18/2022,1427,2,2570,0
12/17/2022,1604,1,2569,0
12/17/2022,2245,2,2570,0
12/16/2022,1834,1,2569,0
12/16/2022,655,2,2570,0
12/15/2022,1842,1,2569,0
12/15/2022,1924,2,2570,0
12/14/2022,1473,1,2569,0
12/14/2022,343,2,2570,0
12/13/2022,1923,1,2569,0
12/13/2022,1585,2,2570,0
12/12/2022,1708,1,2569,0
12/12/2022,579,2,2570,0
12/11/2022,690,1,2569,0
12/11/2022,2200,2,2570,0
12/10/2022,2507,1,2569,0
12/10/2022,2418,2,2570,0
12/09/2022,2439,1,2569,0
12/09/2022,1793,2,2570,0
12/08/2022,1445,1,2569,0
12/08/2022,2372,2,2570,0
12/07/2022,236,1,2569,0
12/07/2022,1967,2,2570,0
12/06/2022,900,1,2569,0
12/06/2022,1029,2,2570,0
12/05/2022,1852,1,2569,0
12/05/2022,1550,2,2570,0
12/04/2022,898,1,2569,0
12/04/2022,722,2,2570,0
12/03/2022,1501,1,2569,0
12/03/2022,387,2,2570,0
12/02/2022,1154,1,2569,0
12/02/2022,589,2,2570,0
12/01/2022,1363,1,2569,0
12/01/2022,803,2,2570,0
11/30/2022,1834,1,2569,0
11/30/2022,1528,2,2570,0
11/29/2022,1236,1,2569,0
11/29/2022,526,2,2570,0
11/28/2022,1235,1,2569,0
11/28/2022,1084,2,2570,0
11/27/2022,1560,1,2569,0
11/27/2022,326,2,2570,0
11/26/2022,489,1,2569,0
11/26/2022,1032,2,2570,0
11/25/2022,3507,1,2569,0
11/25/2022,2656,2,2570,0
11/24/2022,363,1,2569,0
11/24/2022,1725,2,2570,0
11/23/2022,1320,1,2569,0
11/23/2022,1417,2,2570,0
11/22/2022,4330,1,2569,0
11/22/2022,606,2,2570,0
11/21/2022,2048,1,2569,0
11/21/2022,2257,2,2570,0
11/20/2022,2694,1,2569,0
11/20/2022,1580,2,2570,0
11/19/2022,2145,1,2569,0
11/19/2022,932,2,2570,0
11/18/2022,31,1,2569,0
11/18/2022,350,2,2570,0
11/17/2022,3704,1,2569,0
11/17/2022,2215,2,2570,0
11/16/2022,461,1,2569,0
11/16/2022,2882,2,2570,0
11/15/2022,1046,1,2569,0
11/15/2022,1698,2,2570,0
11/14/2022,916,1,2569,0
11/14/2022,300,2,2570,0
11/13/2022,332,1,2569,0
11/13/2022,2660,2,2570,0
11/12/2022,3015,1,2569,0
11/12/2022,668,2,2570,0
11/11/2022,2628,1,2569,0
11/11/2022,450,2,2570,0
11/10/2022,1506,1,2569,0
11/10/2022,3923,2,2570,0
11/09/2022,3324,1,2569,0
11/09/2022,3617,2,2570,0
11/08/2022,2849,1,2569,0
11/08/2022,2625,2,2570,0
11/07/2022,808,1,2569,0
11/07/2022,919,2,2570,0
11/06/2022,684,1,2569,0
11/06/2022,225,2,2570,0
11/05/2022,161100,1,2569,1
11/05/2022,478,2,2570,0
11/04/2022,1001,1,2569,0
11/04/2022,450,2,2570,0
11/03/2022,1070,1,2569,0
11/03/2022,2399,2,2570,0
11/02/2022,789,1,2569,0
11/02/2022,955,2,2570,0
11/01/2022,4631,1,2569,0
11/01/2022,131,2,2570,0
10/31/2022,956,1,2569,0
10/31/2022,2320,2,2570,0
10/30/2022,1943,1,2569,0
10/30/2022,964,2,2570,0
10/29/2022,971,1,2569,0
10/29/2022,3521,2,2570,0
10/28/2022,2067,1,2569,0
10/28/2022,832,2,2570,0
10/27/2022,1618,1,2569,0
10/27/2022,299,2,2570,0
10/26/2022,320,1,2569,0
10/26/2022,266,2,2570,0
10/25/2022,1196,1,2569,0
10/25/2022,1339,2,2570,0
10/24/2022,1340,1,2569,0
10/24/2022,627,2,2570,0
10/23/2022,213,1,2569,0
10/23/2022,2092,2,2570,0
10/22/2022,437,1,2569,0
10/22/2022,503,2,2570,0
10/21/2022,2853,1,2569,0
10/21/2022,2618,2,2570,0
10/20/2022,549,1,2569,0
10/20/2022,675,2,2570,0
10/19/2022,931,1,2569,0
10/19/2022,3554,2,2570,0
10/18/2022,770,1,2569,0
10/18/2022,369,2,2570,0
10/17/2022,2427,1,2569,0
10/17/2022,1049,2,2570,0
10/16/2022,633,1,2569,0
10/16/2022,614,2,2570,0
10/15/2022,186,1,2569,0
10/15/2022,469,2,2570,0
10/14/2022,1663,1,2569,0
10/14/2022,1727,2,2570,0
10/13/2022,2408,1,2569,0
10/13/2022,2874,2,2570,0
10/12/2022,2298,1,2569,0
10/12/2022,2675,2,2570,0
10/11/2022,289,1,2569,0
10/11/2022,2509,2,2570,0
10/10/2022,474,1,2569,0
10/10/2022,2069,2,2570,0
10/09/2022,96,1,2569,0
10/09/2022,2321,2,2570,0
10/08/2022,608,1,2569,0
10/08/2022,422,2,2570,0
10/07/2022,2461,1,2569,0
10/07/2022,2735,2,2570,0
10/06/2022,2486,1,2569,0
10/06/2022,1594,2,2570,0
10/05/2022,382,1,2569,0
10/05/2022,1481,2,2570,0
10/04/2022,3049,1,2569,0
10/04/2022,949,2,2570,0
10/03/2022,602,1,2569,0
10/03/2022,2202,2,2570,0
10/02/2022,1312,1,2569,0
10/02/2022,254,2,2570,0
10/01/2022,1820,1,2569,0
10/01/2022,364,2,2570,0
09/30/2022,2032,1,2569,0
09/30/2022,1588,2,2570,0
09/29/2022,144,1,2569,0
09/29/2022,293,2,2570,0
09/28/2022,473,1,2569,0
09/28/2022,1847,2,2570,0
09/27/2022,2327,1,2569,0
09/27/2022,2640,2,2570,0
09/26/2022,486,1,2569,0
09/26/2022,482,2,2570,0
09/25/2022,812,1,2569,0
09/25/2022,1002,2,2570,0
09/24/2022,65,1,2569,0
09/24/2022,2082,2,2570,0
09/23/2022,3542,1,2569,0
09/23/2022,21,2,2570,0
09/22/2022,857,1,2569,0
09/22/2022,1425,2,2570,0
09/21/2022,1614,1,2569,0
09/21/2022,3661,2,2570,0
09/20/2022,1342,1,2569,0
09/20/2022,1958,2,2570,0
09/19/2022,1101,1,2569,0
09/19/2022,245,2,2570,0
09/18/2022,1655,1,2569,0
09/18/2022,918,2,2570,0
09/17/2022,1598,1,2569,0
09/17/2022,1088,2,2570,0
09/16/2022,3641,1,2569,0
09/16/2022,4611,2,2570,0
09/15/2022,3868,1,2569,0
09/15/2022,832,2,2570,0
09/14/2022,124,1,2569,0
09/14/2022,135,2,2570,0
09/13/2022,1969,1,2569,0
09/13/2022,1303,2,2570,0
09/12/2022,3120,1,2569,0
09/12/2022,670,2,2570,0
09/11/2022,793,1,2569,0
09/11/2022,1054,2,2570,0
09/10/2022,1936,1,2569,0
09/10/2022,799,2,2570,0
09/09/2022,1251,1,2569,0
09/09/2022,295,2,2570,0
09/08/2022,1076,1,2569,0
09/08/2022,510,2,2570,0
09/07/2022,1727,1,2569,0
09/07/2022,211,2,2570,0
09/06/2022,926,1,2569,0
09/06/2022,457,2,2570,0
09/05/2022,2110,1,2569,0
09/05/2022,1165,2,2570,0
09/04/2022,1236,1,2569,0
09/04/2022,1398,2,2570,0
09/03/2022,228,1,2569,0
09/03/2022,1049,2,2570,0
09/02/2022,643,1,2569,0
09/02/2022,2873,2,2570,0
09/01/2022,1320,1,2569,0
09/01/2022,1202,2,2570,0
08/31/2022,1271,1,2569,0
08/31/2022,1328,2,2570,0
08/30/2022,2244,1,2569,0
08/30/2022,3168,2,2570,0
08/29/2022,885,1,2569,0
08/29/2022,795,2,2570,0
08/28/2022,2000,1,2569,0
08/28/2022,1678,2,2570,0
08/27/2022,1384,1,2569,0
08/27/2022,524,2,2570,0
08/26/2022,1358,1,2569,0
08/26/2022,1334,2,2570,0
08/25/2022,3970,1,2569,0
08/25/2022,513,2,2570,0
08/24/2022,958,1,2569,0
08/24/2022,2000,2,2570,0
08/23/2022,2555,1,2569,0
08/23/2022,548,2,2570,0
08/22/2022,3726,1,2569,0
08/22/2022,960,2,2570,0
08/21/2022,1215,1,2569,0
08/21/2022,1438,2,2570,0
08/20/2022,1615,1,2569,0
08/20/2022,525,2,2570,0
08/19/2022,2061,1,2569,0
08/19/2022,1749,2,2570,0
08/18/2022,1708,1,2569,0
08/18/2022,882,2,2570,0
08/17/2022,2492,1,2569,0
08/17/2022,1324,2,2570,0
08/16/2022,517,1,2569,0
08/16/2022,3795,2,2570,0
08/15/2022,244,1,2569,0
08/15/2022,207,2,2570,0
08/14/2022,3393,1,2569,0
08/14/2022,1124,2,2570,0
08/13/2022,120,1,2569,0
08/13/2022,159,2,2570,0
08/12/2022,1439,1,2569,0
08/12/2022,500,2,2570,0
08/11/2022,1526,1,2569,0
08/11/2022,1512,2,2570,0
08/10/2022,1972,1,2569,0
08/10/2022,3122,2,2570,0
08/09/2022,3984,1,2569,0
08/09/2022,592,2,2570,0
08/08/2022,82,1,2569,0
08/08/2022,3158,2,2570,0
08/07/2022,1342,1,2569,0
08/07/2022,613,2,2570,0
08/06/2022,2060,1,2569,0
08/06/2022,636,2,2570,0
08/05/2022,151,1,2569,0
08/05/2022,944,2,2570,0
08/04/2022,518,1,2569,0
08/04/2022,1416,2,2570,0
08/03/2022,257200,1,2569,1
08/03/2022,753,2,2570,0
08/02/2022,938,1,2569,0
08/02/2022,1044,2,2570,0
08/01/2022,1608,1,2569,0
08/01/2022,1593,2,2570,0
07/31/2022,147,1,2569,0
07/31/2022,808,2,2570,0
07/30/2022,756,1,2569,0
07/30/2022,465,2,2570,0
07/29/2022,2344,1,2569,0
07/29/2022,2412,2,2570,0
01/27/2023,2214,1,2312,0
01/27/2023,146500,2,2313,1
01/26/2023,2403,1,2312,0
01/26/2023,2063,2,2313,0
01/25/2023,2587,1,2312,0
01/25/2023,1757,2,2313,0
01/24/2023,1291,1,2312,0
01/24/2023,1239,2,2313,0
01/23/2023,486,1,2312,0
01/23/2023,1724,2,2313,0
01/22/2023,3494,1,2312,0
01/22/2023,2675,2,2313,0
01/21/2023,2395,1,2312,0
01/21/2023,1203,2,2313,0
01/20/2023,1858,1,2312,0
01/20/2023,3107,2,2313,0
01/19/2023,1135,1,2312,0
01/19/2023,473,2,2313,0
01/18/2023,1173,1,2312,0
01/18/2023,650,2,2313,0
01/17/2023,2357,1,2312,0
01/17/2023,1722,2,2313,0
01/16/2023,1068,1,2312,0
01/16/2023,113100,2,2313,1
01/15/2023,2583,1,2312,0
01/15/2023,2215,2,2313,0
01/14/2023,2582,1,2312,0
01/14/2023,3895,2,2313,0
01/13/2023,323800,1,2312,1
01/13/2023,3052,2,2313,0
01/12/2023,2970,1,2312,0
01/12/2023,1258,2,2313,0
01/11/2023,2244,1,2312,0
01/11/2023,945,2,2313,0
01/10/2023,816,1,2312,0
01/10/2023,2820,2,2313,0
01/09/2023,2948,1,2312,0
01/09/2023,1260,2,2313,0
01/08/2023,928,1,2312,0
01/08/2023,685,2,2313,0
01/07/2023,1962,1,2312,0
01/07/2023,1262,2,2313,0
01/06/2023,871,1,2312,0
01/06/2023,23,2,2313,0
01/05/2023,1341,1,2312,0
01/05/2023,3054,2,2313,0
01/04/2023,1552,1,2312,0
01/04/2023,3135,2,2313,0
01/03/2023,3841,1,2312,0
01/03/2023,1912,2,2313,0
01/02/2023,1241,1,2312,0
01/02/2023,189,2,2313,0
01/01/2023,1820,1,2312,0
01/01/2023,618,2,2313,0
12/31/2022,863,1,2312,0
12/31/2022,1278,2,2313,0
12/30/2022,2458,1,2312,0
12/30/2022,1220,2,2313,0
12/29/2022,1264,1,2312,0
12/29/2022,1493,2,2313,0
12/28/2022,1303,1,2312,0
12/28/2022,2944,2,2313,0
12/27/2022,166,1,2312,0
12/27/2022,1598,2,2313,0
12/26/2022,2519,1,2312,0
12/26/2022,1318,2,2313,0
12/25/2022,2343,1,2312,0
12/25/2022,1238,2,2313,0
12/24/2022,1909,1,2312,0
12/24/2022,1520,2,2313,0
12/23/2022,1958,1,2312,0
12/23/2022,72,2,2313,0
12/22/2022,2872,1,2312,0
12/22/2022,2265,2,2313,0
12/21/2022,657,1,2312,0
12/21/2022,230,2,2313,0
12/20/2022,1046,1,2312,0
12/20/2022,64,2,2313,0
12/19/2022,96,1,2312,0
12/19/2022,651,2,2313,0
12/18/2022,1686,1,2312,0
12/18/2022,1689,2,2313,0
12/17/2022,328,1,2312,0
12/17/2022,3126,2,2313,0
12/16/2022,2226,1,2312,0
12/16/2022,4193,2,2313,0
12/15/2022,1239,1,2312,0
12/15/2022,1232,2,2313,0
12/14/2022,1980,1,2312,0
12/14/2022,2795,2,2313,0
12/13/2022,1051,1,2312,0
12/13/2022,721,2,2313,0
12/12/2022,1239,1,2312,0
12/12/2022,2076,2,2313,0
12/11/2022,2690,1,2312,0
12/11/2022,3027,2,2313,0
12/10/2022,1584,1,2312,0
12/10/2022,3235,2,2313,0
12/09/2022,4308,1,2312,0
12/09/2022,2099,2,2313,0
12/08/2022,2171,1,2312,0
12/08/2022,939,2,2313,0
12/07/2022,1351,1,2312,0
12/07/2022,2278,2,2313,0
12/06/2022,3015,1,2312,0
12/06/2022,2842,2,2313,0
12/05/2022,993,1,2312,0
12/05/2022,729,2,2313,0
12/04/2022,2667,1,2312,0
12/04/2022,1023,2,2313,0
12/03/2022,3199,1,2312,0
12/03/2022,1515,2,2313,0
12/02/2022,1837,1,2312,0
12/02/2022,2203,2,2313,0
12/01/2022,791,1,2312,0
12/01/2022,1448,2,2313,0
11/30/2022,4184,1,2312,0
11/30/2022,3574,2,2313,0
11/29/2022,1729,1,2312,0
11/29/2022,1336,2,2313,0
11/28/2022,781,1,2312,0
11/28/2022,3512,2,2313,0
11/27/2022,2526,1,2312,0
11/27/2022,1829,2,2313,0
11/26/2022,2212,1,2312,0
11/26/2022,1406,2,2313,0
11/25/2022,300,1,2312,0
11/25/2022,2426,2,2313,0
11/24/2022,2012,1,2312,0
11/24/2022,1471,2,2313,0
11/23/2022,222,1,2312,0
11/23/2022,651,2,2313,0
11/22/2022,457,1,2312,0
11/22/2022,269,2,2313,0
11/21/2022,1267,1,2312,0
11/21/2022,3446,2,2313,0
11/20/2022,139,1,2312,0
11/20/2022,346,2,2313,0
11/19/2022,881,1,2312,0
11/19/2022,169,2,2313,0
11/18/2022,3430,1,2312,0
11/18/2022,2550,2,2313,0
11/17/2022,1094,1,2312,0
11/17/2022,1115,2,2313,0
11/16/2022,1229,1,2312,0
11/16/2022,601,2,2313,0
11/15/2022,908,1,2312,0
11/15/2022,1131,2,2313,0
11/14/2022,283,1,2312,0
11/14/2022,1,2,2313,0
11/13/2022,520,1,2312,0
11/13/2022,717,2,2313,0
11/12/2022,1322,1,2312,0
11/12/2022,1408,2,2313,0
11/11/2022,4048,1,2312,0
11/11/2022,3189,2,2313,0
11/10/2022,2237,1,2312,0
11/10/2022,203,2,2313,0
11/09/2022,875,1,2312,0
11/09/2022,3574,2,2313,0
11/08/2022,771,1,2312,0
11/08/2022,266,2,2313,0
11/07/2022,929,1,2312,0
11/07/2022,3555,2,2313,0
11/06/2022,79,1,2312,0
11/06/2022,1001,2,2313,0
11/05/2022,1191,1,2312,0
11/05/2022,181,2,2313,0
11/04/2022,2904,1,2312,0
11/04/2022,144,2,2313,0
11/03/2022,2716,1,2312,0
11/03/2022,1321,2,2313,0
11/02/2022,1095,1,2312,0
11/02/2022,766,2,2313,0
11/01/2022,1888,1,2312,0
11/01/2022,1622,2,2313,0
10/31/2022,397,1,2312,0
10/31/2022,1763,2,2313,0
10/30/2022,1438,1,2312,0
10/30/2022,1083,2,2313,0
10/29/2022,474,1,2312,0
10/29/2022,1555,2,2313,0
10/28/2022,3841,1,2312,0
10/28/2022,4007,2,2313,0
10/27/2022,1488,1,2312,0
10/27/2022,1856,2,2313,0
10/26/2022,361,1,2312,0
10/26/2022,429,2,2313,0
10/25/2022,2216,1,2312,0
10/25/2022,1859,2,2313,0
10/24/2022,373,1,2312,0
10/24/2022,3410,2,2313,0
10/23/2022,948,1,2312,0
10/23/2022,1632,2,2313,0
10/22/2022,58,1,2312,0
10/22/2022,2498,2,2313,0
10/21/2022,17,1,2312,0
10/21/2022,71,2,2313,0
10/20/2022,3696,1,2312,0
10/20/2022,1223,2,2313,0
10/19/2022,655,1,2312,0
